"Page Name","UserName","Facebook Id","Page Category","Page Admin Top Country","Page Description","Page Created","Likes at Posting","Followers at Posting","Post Created","Post Created Date","Post Created Time","Type","Total Interactions","Likes","Comments","Shares","Love","Wow","Haha","Sad","Angry","Care","Video Share Status","Is Video Owner?","Post Views","Total Views","Total Views For All Crossposts","Video Length","URL","Message","Link","Final Link","Image Text","Link Text","Description","Sponsor Id","Sponsor Name","Sponsor Category","Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","317178","346005","2019-06-07 20:44:09","2019-06-07","20:44:09","Native Video","16066","13168","2069","370","282","24","88","9","56","0","owned","Yes","118092","132211","0","00:00:22","https://www.facebook.com/573474646459145/posts/649187582221184","感謝今天大家的熱情支持，我明天會繼續在新北市發放果凍財神包，請要來的朋友要注意時間地點喔～ 發送果凍財神包時間地點： 6/8 (六) 17:00板橋重慶黃昏市場(新北市板橋區重慶路290巷) 6/8 (六) 19:30新店安和夜市(新北市新店區安和路二段135號) #蠅蚊退散 #端午節快樂 #2020GoodTiming","https://www.facebook.com/TerryGou1018/videos/2250573014996441/",NA,NA,"端午節快樂！感謝大家的熱情支持！",NA,NA,NA,NA,"-1.13"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","318321","347363","2019-06-08 22:25:19","2019-06-08","22:25:19","Native Video","19230","17191","1252","368","279","16","68","6","50","0","owned","Yes","302790","318524","0","00:00:56","https://www.facebook.com/573474646459145/posts/649907812149161","【快樂運動 台灣發光】 雲林縣文昌國小棒球隊的小朋友，不久後要去日本參加交流賽，我請軟銀社長孫正義，讓這群小朋友可以和「世界全壘打王」王貞治先生見面，小朋友聽了都很高興，我希望他們能繼續保持快樂打球的初衷！ 在台灣，要當個快樂的運動員，真的不容易。很多選手從小就被要求要努力為國爭光，國家、社會給的資源不多，給的壓力卻不少，贏了才叫台灣之光！如此情況下，有幾個人能快樂？ 蔡英文總統應該很得意，她任內的國際賽事，選手成績都不錯，但她沒改變台灣「菁英主義、只許成功」的體育環境。107年體育署的施政 KPI，目標是國際競賽中取得 555 面獎牌，我當總統，我會廢掉這項 KPI，改成選手的滿意度調查，對於體委會和體協所提供的訓練、情蒐、賽事協助等項目，是否滿意？有沒有協助選手媒合贊助商支持，政府和協會要從一個「要求」的角色，轉成「服務」的角色，至於得牌與否，選手自己比誰都在意，不能用「國家榮譽」當壓力！ 我不是參選總統才關心體育，一直以來支持許多選手及基層體育活動；例如高爾夫的曾雅妮、空手道的文姿云，另外像桌球好手莊智淵，這幾年支持他的訓練球館培育小選手，還有像是支持國小足球，拔河隊，棒球隊，啦啦隊運動，南投棒球場興建等等，當我成為總統，明年的東京奧運，我會讓選手感受到我的支持！2020，台灣 Good Timing！ #台灣小將加油 #挺體育我一直都在做 #相信郭台銘","https://www.facebook.com/TerryGou1018/videos/459077544667383/",NA,NA,"快樂運動 台灣發光",NA,NA,NA,NA,"1.06"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","318849","348035","2019-06-09 16:25:31","2019-06-09","16:25:31","Photo","128734","117287","5956","1521","1376","435","1794","45","320","0",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/650411512098791","首先，我要先跟曾經服役保衛中華民國的同袍們致意，謝謝大家一棒接著一棒守護國家，為這片土地的付出。 【用黨軍之名侮蔑守土將士】 今天看見蔡英文總統說國軍「過去都和國民黨在一起」、「和民進黨不親」，她執政後用二、三年和軍方溝通、合作，現在他們（軍隊）已經和「我們」一樣同心，一定要守衛台灣；現在是「對台灣有感情的孩子在當兵」。對於蔡總統這樣一竿子打翻一船人、直接「割稻仔尾」的說法，我非常不以為然。 我尊敬的郝柏村院長、鄭立軍將軍他們在 61 年前奮勇捨生忘死帶領前線將士守護金門，他們已高齡百歲我還是會去探望請益，因為他們及當年的將士們是我心中的真英雄。 蔡總統妳不但錯而且錯得離譜，不論是國民黨執政還是民進黨執政，國軍多年來都是盡責的守護中華民國，從來沒有一絲動搖！辛勞的官兵 24 小時戍守前線外島、高山據點，我敢說沒有軍人的付出，就不會有台灣安和樂利的經濟發展！而且每個守護過國家的軍人都生於斯、長於斯，對國家充滿感情與熱忱。妳說現在是「對台灣有感情的孩子在當兵」，這讓過去服役的弟兄情何以堪? 【一手撒錢一手踐踏軍公教尊嚴】 妳任內用年金改革汙名化軍公教，讓政府違反信賴保護原則，一手用破產及用下一代的錢等理由去剝奪軍公教的尊嚴，但另一手卻大撒錢搞出八千多億的前瞻計畫。從妳的發言我終於明白妳為什麼要這樣做，因為你要「過河拆橋」，把曾經為國付出血汗的人跟國民黨畫上等號，妳是用消滅政敵的方式在對待他們，其心可誅！ 【年改問題請交郭台銘處理】 郭台銘要告訴大家，中華民國軍隊早已國家化，早已不是任何政黨的附庸！我當總統一定還軍公教尊嚴，不容抹黑只有敬重！退休俸問題，我會把餅做大，把經濟做好重新分配！不論現役還是退役，我才是大家最強而有力的靠山！ 我以曾在金門服役為榮，更以能為保衛國家為榮，在此向曾經保家衛國的每一位袍澤致敬——敬禮！ #國軍只為中華民國服務 #踐踏袍澤尊嚴絕不容許","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/650411135432162/?type=3",NA,NA,NA,NA,NA,NA,NA,"4.26"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","318849","348035","2019-06-10 07:56:24","2019-06-10","07:56:24","Live Video Complete","17658","13507","2172","532","573","23","739","17","94","1","crosspost","No","311147","344989","768332","00:31:41","https://www.facebook.com/573474646459145/posts/378213319475802","郭董早餐會邀請到亞洲有氧天王潘若迪老師，一起有氧舞蹈健康操，一早元氣精神好！天天保持好體力，郭董行程滿檔都不怕？郭董分階段工作，認為最幸運的人是？歡迎參與早餐會，郭董和你討論大小事！ #郭董早餐會 #郭台銘 #潘若迪","https://www.facebook.com/TerryGou1018/videos/378213319475802/","https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FTerryGou1018%2Fvideos%2F378213319475802%2F",NA,"郭董健康操 全民一起動起來【郭董早餐會】",NA,NA,NA,NA,"1.51"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","319561","348948","2019-06-10 20:02:26","2019-06-10","20:02:26","Photo","43213","35676","4810","868","416","136","983","32","292","0",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/651241712015771","【一國兩制的失敗 代表對自由民主的嚮往】 昨天香港發生了「反送中」大遊行，許多香港人民走上街頭發聲，讓全世界震驚。我已經說過很多次，一國兩制在香港已被證明是失敗的做法，我堅持「九二共識，一中各表」，捍衛中華民國的自由民主價值，所以絕不接受一國兩制。 過去二十二年來，一系列法制層面的重大失誤，導致了香港民眾對政府失去信任，演變成反送中大遊行的結果。這本質上已經證明了，一國兩制在香港人心、特別是年輕人心中的失敗。 司法互助雖有助於偵辦犯罪，還受害者公道，但若納入政治犯則會衍生政治介入司法的疑慮。我有很多香港的好朋友，我能理解他們的心情，我希望香港除了能繁榮與穩定，更要民主與自由。 回到台灣，我們可以看到，因為香港「反送中」被全世界矚目，所以各大媒體紛紛以頭版頭條報導此事件，卻有特定媒體為了跟北京國台辦邀功，竟然頭版隻字未提！似乎比起香港自由民主的重要價值來說，分裂藍營、讓民進黨得利，才是該媒體首要任務。 最後我要強調，郭台銘出來參選，就是為了中華民國拚經濟而戰、也是為了中華民國生存發展而戰、更為了中華民國民主自由而戰！絕不容扭曲！ #找回媒體尊嚴 #捍衛民主自由","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/651240252015917/?type=3",NA,NA,NA,NA,NA,NA,NA,"1.37"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","321458","351142","2019-06-11 12:03:55","2019-06-11","12:03:55","Photo","52984","47792","2761","784","714","86","576","28","243","0",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/651756391964303","【斷章取義還是賴皮硬坳？這就是我們的總統嗎？】 前天我在臉書談到蔡總統談國軍問題的失言，蔡總統和總統府的發言人昨天表示她說的話被斷章取義！ 我為此又看了一次完整影片，妳說以前軍隊和民進黨較不親，因為國民黨之前執政這麼久，軍隊都是跟國民黨在一起。現在民進黨又回來執政，用了二、三年和軍方溝通、合作，現在他們和民進黨一樣「同心」，我們一定要守衛台灣。現在是「我們的孩子、對台灣有感情的孩子在當兵」。請問蔡總統哪句話不是妳說的！何來斷章取義？ 過去七十多年來，不論年齡、性別、學歷、族群，中華民國的軍人沒有一刻不在保衛台澎金馬，沒有一日不與中華民國同心，怎麼會說成是最近兩三年才在你的領導下如此？難道過去七十年來的國軍、曾經在古寧頭、八二三、東山島，還有台灣海峽水上與空中保衛我們的軍人，都是對台灣沒有感情，都沒有守衛台灣的心？哪一個軍人不是中華民國的孩子？分什麼你們？我們？他們用青春、用汗水、甚至用鮮血保衛了我們的國家，難道就不值得我們感動？值得我們尊敬嗎？ 身為總統妳連最基本的反省能力都沒有，就像妳粗暴對待退休軍公教甚至各階層的人民，社會反彈聲浪再大妳卻依然故我從來不知道反省，一路走來始終如此，對於民怨依然充耳不聞。反正再編個華麗理由來解釋，就可以過關了。下鄉對群眾吹噓軍公教退撫三十年不破產，怎麼不敢誠實說出，多數人民所投保的勞工保險基金，即將在七年之後破產？比你2016年上任時還要更提早了一年？ 現在被各界質疑要把國軍當黨軍，才改口軍隊已經國家化了，講的是威權時代受威權統治者控制的政府與國軍。中華民國解嚴已超過三十年，政黨輪替近二十年，難道一直到你上任的兩三年前，都還是「威權時代」？前幾任的馬英九、陳水扁、李登輝總統，都是「威權統治者」？誰在分化國軍，誰支持國軍社會自有公評。 身為中華民國總統，每年春、秋兩祭到忠烈祠面對國家的忠魂先烈將士，卻連國歌都不肯開口唱一句的是誰，就是蔡英文！搭雲豹甲車勘災，讓國軍淪為作秀工具的是誰，就是蔡英文！ 我要再次強調，中華民國軍隊早已國家化，絕對不是任何政黨的附庸！國軍保衛的一直都是中華民國而非哪個政黨或個人。國軍要「同心」的對象是中華民國，不是民主進步黨、更不是蔡英文個人！我當總統，不論退役還是現役都是我要照顧的對象，我必定還給軍公教尊嚴，當大家最強而有力的靠山！ #國軍只為中華民國服務 #踐踏袍澤尊嚴絕不容許 #2020GoodTiming #相信郭台銘 圖：與八二三砲戰戰鬥英雄鄭立軍老將軍賢伉儷合影","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/651755971964345/?type=3",NA,NA,NA,NA,NA,NA,NA,"1.68"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","321458","351142","2019-06-11 22:48:12","2019-06-11","22:48:12","Photo","71243","62671","4902","1545","843","118","897","32","235","0",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/652084821931460","【我拼的經濟不分族群 靠行動力與執行力】 我沒有很會讀書考試，也不太能未經過消化吸收，就說出好聽的話，是個黑手出身、做工廠，白手起家的人。我爸爸做警察薪水微薄，全家住在宮廟的廂房，四坪大住了六個人。創業前幾年我就睡在工廠裡頭，三張鐵椅子連起來、枕著黃色的電話簿，白天跑業務，晚上趕訂單。當時違反票據法是會被關的，我每月都擔心票轉不過來、薪水發不出，乾脆就把工廠設在土城，萬一哪天真的被關進土城看守所，還能就近和公司同事見面！創業 45 年歷經無數艱難，起起落落，苦日子出頭天。一方面是我真的很努力，二方面感恩台灣這塊水土，感恩幫助過我的所有人！我現在是用感恩回饋故鄉的心，希望貢獻我 45 年來的經驗與全球人脈，用實力來為台灣打拼。翻轉悶經濟、化危機為轉機，這是我的專業！ 我參選以來，強調的就是政治要為經濟服務，拚年輕人的經濟，拼所有人的經濟！沒有階級，沒有地域之分！ 拚經濟，相信郭台銘，有務實的做法，有實戰的經驗。千萬不能像蔡政府一樣用文青口號治國，做不到再推給別人，甚至怪自己的行政院長。現在台灣的經濟狀況很糟，出口連七黑，都快接不到訂單。請問台灣沒有外銷賺回來的錢，景氣不好，要拿什麼去支持每一天柴米油鹽醬醋茶的民生經濟？沒有外來的經濟活水，人民如何有消費的能力？ 台灣的潛力無窮，但蔡英文政府的「文青小確幸」無法帶來創新升級，反而是「溫水煮青蛙」，讓台灣逐漸邊緣化。我今天到台中參加機械製造產業相關公會的座談，廠商跟我反映，因為中美貿易戰的衝擊，連帶造成台灣機械模具等相關產業訂單平均掉了三成，嚴重影響生計，根本不是蔡總統口中的「已經開國安會議準備好了」。但我認為這是危機也是轉機，只要有對的人引導，就有機會在這場戰爭裡得勝，並且趁勝到美國搶訂單。我從不空想空談、也不只從台北看台灣。我預計要結合這些公會的資源，在苗栗以南、嘉義以北打造全世界最大的精密機械產業園區，一定可以創造更多的就業機會。 最後，要解決M型社會的問題必須要提出方法，所以我主張要實踐分配正義，全民共享經濟的果實。針對大家最痛苦的低薪問題，我提出了加薪四部曲的政見，要求賺錢的企業必須要加薪。而高房價的部分，我只做實業，因爲炒房帶來的經濟不能永續，所以我還要遏止炒房。 郭台銘，踏實地傾聽民意，務實地提出政見，因為我是實業家、是執行長。我會用這樣的態度來面對中華民國的經濟困境，讓政治為經濟服務、讓經濟為全民服務！ #經濟的悶_郭懂 #民生的苦_郭懂 #2020GoodTiming #相信郭台銘","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/652084441931498/?type=3",NA,NA,NA,NA,NA,NA,NA,"2.36"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","323598","353727","2019-06-12 23:19:31","2019-06-12","23:19:31","Photo","83593","70894","7321","1324","802","410","2124","122","596","0",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/652801791859763","【追求民主自由撐香港】 發生在香港的反送中衝突持續升高，今天發生了罷課罷市的情形，也出現了警方施放催淚瓦斯、導致民眾不適或受傷，我心裡感到非常難過，我已堅定表示香港實施的一國兩制是失敗的！ 「逃犯條例」引發的衝突如果處理不當，可能造成香港社會的分裂，希望香港政府可以和民眾理性溝通，尋求社會代價最小的解決方案，因為自由的空氣是香港幾十年得以繁榮發展的最核心價值。人民的心和聲音需要被重視被聽到！ 香港近年來發生許多重大問題，特別是法制層面的誤失造成人心惶惶、爭議頻仍，導致衝突擴大的惡果。很多香港朋友打電話給我表達憂心。 如果我當總統，我會張開雙臂，邀請香港的朋友移民來台灣。因為中華民國有自由民主的環境，我希望降低香港技術移民台灣的門檻，讓台灣成為追求民主自由港人的新家。 當然我們也歡迎全世界優秀人才都來台灣，一起全力衝刺拚經濟，郭台銘會持續努力把經濟環境營造好，讓大家都能分享財富成長，讓我們一起找回台灣的經濟奇蹟！ #撐香港 #移民台灣GoodTiming #香港的怒_郭懂 #相信郭台銘","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/652800501859892/?type=3",NA,NA,NA,NA,NA,NA,NA,"2.77"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","323598","353727","2019-06-13 08:07:16","2019-06-13","08:07:16","Live Video Complete","13541","10346","2127","329","411","21","198","12","97","0","crosspost","No","109314","128898","190060","00:41:18","https://www.facebook.com/573474646459145/posts/378010826178335","郭董早餐會邀請到3C達人Tim哥，一起聊科技！跟上年輕人腳步，最近夯什麼？IG、Flying Eyes初體驗！AI未來趨勢、大數據運用，郭董帶你一探究竟！歡迎參與早餐會，郭董和你討論大小事！ #郭董早餐會 #郭台銘 #Tim哥","https://www.facebook.com/TerryGou1018/videos/378010826178335/","https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FTerryGou1018%2Fvideos%2F378010826178335%2F",NA,"3C達人相見歡 郭董帶你懂AI 【郭董早餐會】",NA,NA,NA,NA,"1.16"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","325123","355686","2019-06-13 13:53:49","2019-06-13","13:53:49","Photo","14513","12405","1289","268","118","108","213","9","103","0",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/653226901817252","今天晚上9點有我跟呂捷的精采直播，請大家一定要來看喔～ 呂捷歷史-朕即天下！ #2020GoodTiming #相信郭台銘","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/653226571817285/?type=3",NA,NA,NA,NA,NA,NA,NA,"-2.17"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","325123","355686","2019-06-13 20:25:59","2019-06-13","20:25:59","Live Video Complete","35804","22987","9136","1277","1362","88","581","48","325","0","crosspost","Yes","862456","980175","1085203","01:22:30","https://www.facebook.com/573474646459145/posts/342651439732593","今天我要跟呂捷老師一起直播，據說今天他準備了很多刁鑽的題目要來考我，想看我如何接招的朋友可別錯過囉～ #呂捷老師說分享貼文考試會滿分 #2020GoodTiming #相信郭台銘 #教改的慘_郭懂 呂捷歷史-朕即天下！","https://www.facebook.com/TerryGou1018/videos/342651439732593/","https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FTerryGou1018%2Fvideos%2F342651439732593%2F",NA,NA,NA,NA,NA,NA,"3.07"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","325123","355686","2019-06-14 08:00:57","2019-06-14","08:00:57","Live Video Complete","18788","13912","2770","1013","603","35","136","24","295","0","crosspost","No","360809","418270","466540","00:54:04","https://www.facebook.com/573474646459145/posts/608348839676940","郭董早餐會邀請到《一件襯衫》影音媒體創辦人黃山料，進行一場跨世代創業家對談！工作和生活，現代年輕人追求的是什麼？現實與理想的拉扯中，又該如何找到平衡點？歡迎參與早餐會，郭董和你討論大小事！ #郭董早餐會 #郭台銘 #黃山料 #一件襯衫","https://www.facebook.com/TerryGou1018/videos/608348839676940/","https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FTerryGou1018%2Fvideos%2F608348839676940%2F",NA,"跨世代對談 創業觀念大不同【郭董早餐會】",NA,NA,NA,NA,"1.61"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","326852","357928","2019-06-14 22:09:55","2019-06-14","22:09:55","Photo","32338","28149","2342","798","685","56","71","15","222","0",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/654244188382190","【果凍為了對抗癌症做了什麼呢？】 癌症是台灣十大死因之一，我曾經被癌症奪走最親近的家人，深知罹癌病友和親友的痛苦，驅使我投入癌症研究，並且希望能蓋一座華人第一的治癌醫院。 我創辦的永齡健康基金會捐贈150億，採取建後捐的形式捐給台大這座最好的抗癌醫院，為的就是不讓公家機關制式的採購法限制了這座醫院的品質，但從環評，移樹各種證照，公務流程冗長，歷經十多年，才將台大癌醫主體建成！為了後續營運增加捐贈的50億，這一共200億，希望未來臺大癌醫中心能擔負起為華人抗癌的重要工作，努力不懈，透過最專業的團隊，讓台灣的癌友能夠得到更完善的照顧。 我為台灣的癌症醫療投入的決心不曾改變，也是抗癌的終身志工，未來也會持續為臺灣醫療奉獻！為我們的國民健康盡一分心力！ #十年小愛化大愛 #2020GoodTiming #相信郭台銘 #癌友的痛_郭懂","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/654242438382365/?type=3",NA,NA,"Photos from 郭台銘's post",NA,NA,NA,NA,"1.03"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","327696","359088","2019-06-15 18:06:28","2019-06-15","18:06:28","Photo","68087","60479","4651","621","572","159","1173","38","394","0",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/654800544993221","【為了選票朝令夕改，民進黨愚弄人民！】 我這兩天在嘉義、台南等農業縣市走訪，傾聽基層的聲音，感受農民的辛勞。許多農民朋友都跟我反映，現在肥料跟資材的成本一直提升，農產品價格也沒提高，讓他們越來越痛苦，而其中蔡英文政府用粗糙手段禁止使用巴拉刈，就是造成農民資材成本提高的原因之一。我覺得巴拉刈的禁用與否，應該是科學與產業的問題，行政單位要徵詢農民、環保團體的相關意見統合後再做決定，也要有相關的配套措施，不是一意孤行想怎樣就怎樣，這樣的施政真的是「生雞卵無，放雞屎有」！ 政府行政部門做任何事情影響都是非常深遠的，朝令夕改農民又如何適從?為了選票考量先延期一年，現在又要選舉了農委會又把禁令再往後延一年。過去一年多以來，有非常多的農民朋友透過許多管道，希望政府重新研議，但民進黨的農委會根本拉不下面子，承認這個政策的執行荒腔走板，只好以拖待變，先安撫農民，等明年選完再說，這就是民進黨貫用標準愚弄人民的手法。 我認為，巴拉刈問題應該是做好源頭管理措施，可以透過AI大數據去追蹤，清楚誰買誰用，管制濫用的可能，如果因沒辦法做好管理的工作就貿然禁止，這個邏輯就很奇怪，難道燒炭很危險就該禁止大家烤肉嗎？要禁或不禁巴拉刈我認為應該徵詢專業意見做來評估後再做決定。 未來我當選之後，我一定會重新研議這件事，也跟農民朋友保證，我不會因為政治因素犧牲產業，因為政治要為經濟服務。我是從產業基層努力上來的人，農業也是產業的一環，我清楚底層的辛苦，我心中想的只有為農民朋友服務，改善產業的困境，而不是為了謀求政治利益犧牲農民。因為我是郭台銘，我不是爭權奪利的政客，我是來解決人民的問題。 #相信郭台銘 #農民的怨_郭懂 #農民的願_郭懂","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/654797141660228/?type=3",NA,NA,NA,NA,NA,NA,NA,"2.25"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","329027","360797","2019-06-16 16:23:53","2019-06-16","16:23:53","Native Video","20261","16959","1781","1005","225","52","136","4","99","0","owned","Yes","564699","582853","0","00:02:21","https://www.facebook.com/573474646459145/posts/655446504928625","【果凍教你一個月學會傳產升級】 我在5/19的時候參訪了雲林的98年老店瑞春醬油。從參選以來，我就一直強調要靠AI和大數據等科技來協助所有台灣的產業升級，一起去打「國際盃」拼經濟的重要性。但很多人認為我只是「打高空」，談這些高科技的東西離人民生活太遠，不接地氣。 我認為大家覺得無感的原因，是因為產業升級和轉型政府喊了很久、畫了一堆大餅，但真正能做到的卻寥寥無幾，所以台灣經濟才越來越悶。 郭台銘是有執行力的人，我參訪隔天就派大數據團隊下鄉駐點，一個月內就已初步替瑞春醬油建置出一套醬油製程聯網、工作手機APP和AI數據分析的系統，在原本極為耗時的數據監控分析上，節省了近50%的時間，讓他們可以快速獲得資訊，再進行相關改善、研發，未來在國際上將會更有競爭力。 我當老闆，我只能經營好我的企業；但我當總統，把台灣經濟搞好，就可以幫全台灣人民創造更大的利益！ 我郭台銘從來不靠口號經營企業，我未來治理國家也會以執行力優先，讓台灣可以再創經濟奇蹟，也讓企業賺錢，幫全民加薪！ #相信郭台銘 #經濟的悶_郭懂 #民生的苦_郭懂 #西螺醬油世界第一 #總統選對人一個月就見效 這是果凍的LINE，歡迎大家來交朋友～ https://line.me/R/ti/p/@terrygou1018 快來訂閱果凍的Youtube頻道吧！ https://pse.is/ETZY9:=:https://www.youtube.com/channel/UCoPhPihLEqimfCJxlxtMbBQ?sub_confirmation=1","https://www.facebook.com/TerryGou1018/videos/1089955587871372/",NA,NA,"果凍教你一個月學會傳產升級",NA,NA,NA,NA,"1.11"
